hpo_id,hpo_name,feature,direction,arm,n_patients,n_gold_patients,z,se,p,rank,n_features,q,direction_ok,passed,specific
HP:0002263,Exaggerated cupid's bow,cupid_bow_drop,1,GOLD,43,43,0.6930387067905512,0.1548687506572603,5.737230837458138e-05,6.0,120,0.0001864600022173895,True,True,True
HP:0007655,Eversion of lateral third of lower eyelids,eye_lower_lid_to_iris_mean,1,GOLD,41,41,0.6900866043843421,0.08927343311518274,1.8426586096826806e-09,15.0,120,1.1117618469137198e-08,True,True,True
HP:0000637,Long palpebral fissure,eye_fissure_length_mean,1,GOLD,72,72,0.6835529836755074,0.10901731224678447,2.482345836644361e-08,10.0,120,1.2908198350550678e-07,True,True,True
HP:0000160,Narrow mouth,mouth_width,-1,GOLD,58,58,0.6493648852965117,0.08572109293390846,3.4970833428007623e-10,5.0,120,2.479750006713268e-09,True,True,True
HP:0000454,Flared nostrils,ala_flare_angle,1,GOLD,17,17,0.6361707769889657,0.14506588865698106,0.0004610181616556594,7.0,120,0.0011599811809400462,True,True,True
HP:0000233,Thin vermilion border,vermilion_total,-1,GOLD,62,62,0.5600746587855663,0.11620201360682533,9.915846755396044e-06,13.0,120,3.683028794861388e-05,True,True,True
HP:0000311,Round face,face_roundness,1,GOLD,15,15,0.5438685432021091,0.11849126996426215,0.0004204329192722509,21.0,120,0.0011308195759736402,True,True,True
HP:0000574,Thick eyebrow,eb_thickness_mean,1,GOLD,101,101,0.5285464671426567,0.10521992496800298,2.2246730482104484e-06,13.0,120,9.64024987557861e-06,True,True,True
HP:0009765,Low hanging columella,columella_hang_below_ala,1,GOLD,41,41,0.47690127133020677,0.12436490801270864,0.0004359455862168805,42.0,120,0.0011334585241638893,True,True,False
HP:0000219,Thin upper lip vermilion,upper_vermilion_height,-1,GOLD,178,178,0.41581460527402053,0.06166284023585352,2.1121853772711427e-10,37.0,120,1.6475045942714911e-09,True,True,False
HP:0000486,Strabismus,gaze_asym_norm,1,GOLD,160,160,0.38695546968720296,0.09861649966777676,0.00012942280797607932,39.0,120,0.000388268423928238,True,True,False
HP:0002553,Highly arched eyebrow,eb_arch_mean,1,GOLD,102,102,0.3819077258858557,0.10077137519059316,0.00025655215294970884,58.0,120,0.0007146809975027604,True,True,False
HP:0000154,Wide mouth,mouth_width,1,GOLD,162,162,0.3292663735933932,0.06388288731021499,7.378504467772174e-07,61.0,120,3.3854314616837033e-06,True,True,False
HP:0000322,Short philtrum,philtrum_length,-1,GOLD,69,69,0.31521860344080604,0.10074151953090377,0.0025833924637103604,65.0,120,0.005926606240276709,True,True,False
HP:0000286,Epicanthus,gaze_asym_x,1,GOLD,96,96,0.2983442628946103,0.10398207439823594,0.0050715053647709145,75.0,120,0.010691281579787333,True,True,False
HP:0000494,Downslanted palpebral fissures,eye_fissure_slant_mean,-1,GOLD,206,206,0.1631925282034503,0.06515409011443275,0.013033858230020578,95.0,120,0.02541602354854013,True,True,False
HP:0011822,Broad chin,chin_width,1,GOLD,5,5,1.1101446641349053,0.37557823120733425,0.041726955618805066,10.0,120,0.07749291757778083,True,False,False
HP:0001090,Abnormally large globe,eye_area_mean,1,GOLD,2,2,1.0333632989523178,0.7180451835350733,,31.0,120,,True,False,False
HP:0020045,Esodeviation,gaze_asym_norm,1,GOLD,5,5,0.873699694579642,0.7557568287720191,0.31200394302059653,13.0,120,0.4506723621408617,True,False,False
HP:0007933,Broad lateral eyebrow,eb_lateral_thickness_mean,1,GOLD,2,2,0.8351379288291272,0.02529620395705939,,27.0,120,,True,False,False
HP:0000215,Thick upper lip vermilion,upper_vermilion_height,1,GOLD,9,9,0.8132339791936815,0.36753882914885466,0.057841649444324336,13.0,120,0.10253746946948405,True,False,False
HP:0012811,Wide nasal ridge,nose_bridge_width,1,GOLD,4,4,0.6668933752984229,0.4541987537720503,0.23833596512400196,27.0,120,0.37939194448310515,True,False,False
HP:0002003,Large forehead,forehead_height,1,GOLD,14,14,0.42253801581149586,0.17374427801318804,0.030219920336320198,40.0,120,0.05749155576177989,True,False,False
HP:0000577,Exotropia,gaze_asym_norm,1,GOLD,7,7,0.3453629894583169,0.3853472168981393,0.404646901126058,53.0,120,0.5441803153074573,True,False,False
HP:0010804,Tented upper lip vermilion,mouth_tenting,1,GOLD,51,51,0.2898146248166073,0.14085338864338412,0.044865467758098986,67.0,120,0.08138387174724931,True,False,False
HP:0000283,Broad face,face_aspect_ratio,1,GOLD,8,8,0.19435544621364675,0.3415059436071922,0.5870675425206281,75.0,120,0.6938070957061968,True,False,False
HP:0000455,Broad nasal tip,nose_tip_width,1,GOLD,70,70,0.19176574716160225,0.10969795064119203,0.08489044490280394,78.0,120,0.14394466744388493,True,False,False
HP:0000506,Telecanthus,canthal_to_pupillary_ratio,1,GOLD,25,25,0.19117811586097294,0.19059931731921947,0.32584955917939706,80.0,120,0.45754371206077954,True,False,False
